loan_amnt,term,emp_length,home_ownership,annual_inc,verification_status,zip_code,addr_state,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status
16000,60 months,1 year,MORTGAGE,51000,Source Verified,890xx,NV,0,1,13,0,29764,42%,28,Fully Paid
12500,36 months,1 year,RENT,45000,Source Verified,111xx,NY,0,2,2,0,15281,66.70%,9,Fully Paid
10000,36 months,10+ years,MORTGAGE,75000,Not Verified,554xx,MN,0,3,21,0,30665,43.90%,38,Fully Paid
9000,60 months,5 years,MORTGAGE,28000,Source Verified,559xx,MN,1,1,5,0,11123,79.40%,13,Fully Paid
10000,36 months,5 years,RENT,38004,Not Verified,080xx,NJ,0,2,12,0,567,3.40%,23,Fully Paid
13000,36 months,9 years,MORTGAGE,48500,Source Verified,961xx,CA,0,0,11,0,16712,46.90%,14,Fully Paid
20000,60 months,6 years,RENT,100000,Verified,337xx,FL,0,2,4,0,52068,37.60%,10,Charged Off
16750,60 months,10+ years,RENT,45000,Verified,891xx,NV,0,3,7,0,26890,77.70%,31,Fully Paid
9000,36 months,3 years,MORTGAGE,86400,Not Verified,481xx,MI,0,1,7,0,5365,29.80%,10,Charged Off
11400,60 months,2 years,RENT,70000,Not Verified,021xx,MA,0,0,11,0,5266,61.20%,33,Fully Paid
11000,36 months,2 years,RENT,67000,Verified,078xx,NJ,5,1,11,0,14276,75.10%,30,Fully Paid
7200,36 months,5 years,RENT,50000,Source Verified,891xx,NV,0,0,8,0,0,0%,14,Fully Paid
5000,36 months,2 years,MORTGAGE,85000,Source Verified,370xx,KY,0,0,10,0,3432,5.60%,31,Fully Paid
7000,36 months,3 years,RENT,32769,Not Verified,786xx,TX,0,0,4,0,6831,49.50%,7,Fully Paid
1000,36 months,1 year,MORTGAGE,25000,Source Verified,797xx,TX,0,0,5,0,5384,41.10%,6,Fully Paid
4800,60 months,5 years,RENT,60000,Not Verified,908xx,CA,0,0,9,0,17142,84.40%,31,Fully Paid
7000,36 months,5 years,RENT,42000,Source Verified,910xx,CA,0,0,8,0,13732,48.90%,13,Charged Off
16000,36 months,10+ years,MORTGAGE,55530,Verified,941xx,CA,0,0,7,0,11200,82.40%,11,Charged Off
20000,60 months,9 years,MORTGAGE,55000,Verified,481xx,MI,0,0,10,0,11453,43.40%,24,Fully Paid
15000,36 months,10+ years,RENT,51000,Verified,021xx,MA,0,0,8,0,12302,68.30%,14,Fully Paid
12800,36 months,8 years,RENT,104000,Verified,201xx,VA,0,0,14,0,5422,24.60%,23,Fully Paid
18000,36 months,2 years,RENT,72000,Verified,212xx,MD,1,0,6,0,13051,41.70%,16,Fully Paid
1000,36 months,n/a,RENT,13728,Not Verified,719xx,AR,0,0,13,1,7195,61.50%,18,Charged Off
13400,36 months,< 1 year,RENT,62040,Not Verified,706xx,LA,0,3,12,0,5389,41.80%,14,Fully Paid
2400,36 months,6 years,MORTGAGE,81504,Not Verified,928xx,CA,0,2,12,0,44914,35.40%,27,Fully Paid
9600,36 months,10+ years,MORTGAGE,35500,Not Verified,483xx,MI,0,0,6,0,1471,6.90%,19,Fully Paid
3000,36 months,1 year,RENT,51996,Not Verified,890xx,NV,0,0,9,0,4879,51.20%,12,Fully Paid
6800,36 months,8 years,MORTGAGE,95000,Not Verified,480xx,MI,0,0,12,0,24401,75.10%,37,Fully Paid
24000,60 months,10+ years,MORTGAGE,90000,Verified,209xx,MD,0,2,18,0,49547,66.30%,48,Charged Off
10000,36 months,6 years,MORTGAGE,30000,Verified,741xx,OK,0,1,6,0,9285,64.90%,11,Fully Paid
6000,36 months,4 years,MORTGAGE,47000,Not Verified,284xx,NC,0,1,9,0,17800,51.10%,14,Fully Paid
2000,36 months,8 years,OWN,86004,Not Verified,282xx,NC,0,1,11,0,17594,80%,63,Fully Paid
14500,60 months,3 years,MORTGAGE,45000,Not Verified,606xx,IL,0,0,11,0,29031,76.20%,36,Fully Paid
9600,60 months,< 1 year,RENT,41000,Not Verified,641xx,MO,0,0,8,0,13870,46.70%,16,Fully Paid
14400,36 months,2 years,MORTGAGE,50000,Verified,402xx,KY,0,0,9,0,18575,75.50%,17,Fully Paid
23000,60 months,n/a,MORTGAGE,72000,Verified,970xx,OR,0,0,14,0,11020,44.10%,38,Fully Paid
25000,60 months,10+ years,MORTGAGE,60000,Verified,018xx,MA,0,0,7,0,14075,71.80%,18,Charged Off
6500,60 months,10+ years,MORTGAGE,62000,Source Verified,308xx,GA,0,1,15,0,10772,19%,40,Fully Paid
1200,36 months,< 1 year,RENT,36000,Source Verified,288xx,NC,0,0,2,0,0,0%,4,Fully Paid
12000,60 months,10+ years,RENT,52000,Not Verified,113xx,NY,0,0,4,0,1453,20.80%,12,Fully Paid
18000,36 months,10+ years,OWN,334000,Source Verified,770xx,TX,0,0,13,0,135859,93%,41,Fully Paid
10000,36 months,4 years,MORTGAGE,82000,Source Verified,606xx,IL,0,0,12,0,60317,86.70%,26,Fully Paid
10000,36 months,2 years,MORTGAGE,38400,Source Verified,336xx,FL,1,0,9,0,3239,8.50%,23,Fully Paid
20000,36 months,5 years,MORTGAGE,110000,Source Verified,116xx,NY,0,0,4,0,13172,52.70%,9,Fully Paid
2725,36 months,2 years,RENT,27000,Not Verified,292xx,SC,0,2,3,0,3531,22.50%,10,Fully Paid
9000,36 months,< 1 year,RENT,36000,Source Verified,941xx,CA,0,0,9,0,9660,76.10%,20,Fully Paid
5000,36 months,< 1 year,OWN,40000,Source Verified,018xx,MA,1,0,8,0,5806,36.50%,30,Fully Paid
10000,36 months,2 years,RENT,64583,Verified,802xx,CO,0,1,15,0,138,1.10%,17,Fully Paid
4000,36 months,4 years,MORTGAGE,37000,Source Verified,027xx,MA,0,0,2,0,3344,15.90%,8,Fully Paid
7500,36 months,3 years,MORTGAGE,150000,Verified,940xx,CA,0,0,12,0,86466,84.10%,24,Fully Paid
15000,60 months,n/a,MORTGAGE,52884,Verified,276xx,NC,0,1,8,0,15818,72.20%,28,Fully Paid
6300,36 months,6 years,RENT,75000,Source Verified,900xx,CA,0,0,2,0,5270,95.80%,8,Fully Paid
5000,36 months,3 years,MORTGAGE,132996,Verified,945xx,CA,0,2,18,0,19269,54.10%,47,Charged Off
25000,60 months,< 1 year,MORTGAGE,125000,Verified,797xx,TX,0,2,7,0,8338,15%,30,Fully Paid
4000,36 months,< 1 year,RENT,31000,Source Verified,021xx,MA,0,0,6,0,1674,14.90%,6,Fully Paid
6000,36 months,2 years,RENT,41196,Verified,030xx,NH,0,1,11,0,4755,95.10%,18,Fully Paid
10200,36 months,3 years,MORTGAGE,75000,Source Verified,103xx,NY,0,1,8,0,15657,88%,15,Fully Paid
14000,36 months,4 years,RENT,39000,Verified,191xx,PA,0,0,8,0,16383,60%,11,Fully Paid
5000,36 months,1 year,RENT,27911.52,Source Verified,900xx,CA,3,0,2,0,71,14.20%,12,Fully Paid
2000,36 months,1 year,RENT,18000,Source Verified,326xx,FL,0,0,5,0,908,5.70%,7,Fully Paid
25000,60 months,10+ years,MORTGAGE,120000,Verified,334xx,FL,0,1,7,0,8146,72.10%,25,Fully Paid
6300,60 months,8 years,MORTGAGE,99840,Source Verified,760xx,TX,0,0,7,0,0,0%,15,Fully Paid
15150,36 months,4 years,MORTGAGE,45324,Source Verified,160xx,PA,0,1,8,0,8992,82.50%,13,Fully Paid
12000,36 months,2 years,MORTGAGE,57600,Verified,853xx,AZ,0,3,18,0,10639,62.80%,30,Charged Off
15250,60 months,2 years,MORTGAGE,72000,Source Verified,070xx,NJ,0,0,7,0,32963,77.40%,9,Charged Off
15600,60 months,6 years,MORTGAGE,49000,Verified,852xx,AZ,0,1,10,0,11435,93.70%,17,Fully Paid
7500,36 months,< 1 year,RENT,50000,Source Verified,941xx,CA,0,0,8,0,7430,95.30%,20,Fully Paid
5000,60 months,4 years,RENT,40000,Not Verified,194xx,PA,0,2,9,0,3315,21.70%,13,Charged Off
9875,36 months,4 years,RENT,30000,Not Verified,067xx,CT,0,0,9,0,14999,47.20%,16,Fully Paid
8500,36 months,4 years,MORTGAGE,21221,Source Verified,941xx,CA,0,3,5,0,3168,33.30%,8,Fully Paid
15250,36 months,1 year,RENT,38272,Source Verified,123xx,NY,0,1,13,0,11440,26.90%,28,Fully Paid
12000,36 months,< 1 year,RENT,42000,Source Verified,741xx,OK,0,2,9,0,12959,64.30%,12,Fully Paid
24250,36 months,2 years,MORTGAGE,120000,Verified,760xx,TX,0,2,21,0,15447,45.60%,30,Fully Paid
12000,36 months,7 years,MORTGAGE,60000,Source Verified,534xx,WI,0,1,6,1,4515,69.50%,21,Fully Paid
24250,36 months,10+ years,MORTGAGE,60996,Verified,207xx,MD,1,0,6,0,28712,93.80%,24,Fully Paid
3000,36 months,10+ years,RENT,84996,Verified,809xx,CO,0,0,3,0,6465,98%,5,Fully Paid
4500,36 months,10+ years,OWN,23000,Not Verified,487xx,MI,0,2,10,0,4606,15.20%,30,Fully Paid
12000,36 months,10+ years,MORTGAGE,70000,Source Verified,785xx,TX,0,0,14,0,2854,6%,36,Fully Paid
11500,36 months,4 years,MORTGAGE,25000,Verified,895xx,NV,0,1,5,0,16308,41.80%,19,Fully Paid
10000,36 months,< 1 year,RENT,40000,Source Verified,551xx,MN,0,0,11,0,5534,31.40%,36,Fully Paid
8000,36 months,4 years,OWN,48000,Source Verified,666xx,KS,0,0,5,0,1492,6.10%,17,Fully Paid
7200,60 months,7 years,RENT,56000,Source Verified,985xx,WA,1,1,13,0,5947,70%,21,Fully Paid
16000,36 months,10+ years,MORTGAGE,92000,Verified,604xx,IL,0,1,14,0,82313,66%,35,Fully Paid
4800,36 months,4 years,MORTGAGE,90000,Verified,454xx,OH,0,2,20,1,12486,49.90%,45,Fully Paid
3600,36 months,3 years,RENT,39772,Verified,925xx,CA,0,1,3,0,1377,91.80%,4,Charged Off
25000,36 months,9 years,RENT,88000,Verified,112xx,NY,0,1,10,0,37680,81.10%,17,Fully Paid
21000,60 months,10+ years,MORTGAGE,78000,Verified,949xx,CA,0,3,13,0,3861,12.10%,35,Fully Paid
3000,36 months,2 years,RENT,50000,Source Verified,920xx,CA,0,0,3,0,5675,83.50%,27,Fully Paid
3500,36 months,n/a,RENT,25000,Verified,070xx,NJ,1,0,6,0,3268,30.50%,20,Fully Paid
9600,60 months,4 years,OWN,62400,Not Verified,208xx,MD,0,1,8,0,1316,8.60%,13,Fully Paid
8000,36 months,3 years,RENT,87000,Verified,941xx,CA,0,0,11,0,30481,66.30%,18,Fully Paid
20000,36 months,10+ years,RENT,100000,Verified,980xx,WA,1,2,4,0,2177,39%,22,Fully Paid
13000,36 months,< 1 year,OWN,28800,Verified,945xx,CA,0,0,13,0,15158,20.40%,20,Fully Paid
10800,60 months,4 years,RENT,33000,Verified,441xx,OH,0,2,7,1,12867,76.60%,17,Charged Off
17600,60 months,7 years,MORTGAGE,87000,Verified,103xx,NY,0,0,9,0,9415,0.20%,19,Charged Off
2000,36 months,10+ years,RENT,75000,Not Verified,980xx,WA,0,1,10,1,3420,95%,21,Fully Paid
10000,36 months,2 years,RENT,72000,Verified,303xx,GA,0,0,7,0,1985,37.50%,12,Fully Paid
25000,36 months,< 1 year,MORTGAGE,138000,Source Verified,483xx,MI,0,0,4,0,6578,65.80%,13,Fully Paid
13600,36 months,2 years,RENT,95000,Verified,913xx,CA,0,1,3,0,0,0%,25,Fully Paid
25000,60 months,4 years,MORTGAGE,165000,Source Verified,773xx,TX,1,2,7,0,27803,81.80%,30,Fully Paid
25000,60 months,8 years,RENT,100000,Source Verified,117xx,NY,0,2,12,0,45679,64.20%,53,Charged Off
20000,60 months,10+ years,MORTGAGE,82284,Source Verified,920xx,CA,0,2,12,0,21092,51.40%,39,Fully Paid
8000,36 months,3 years,RENT,43000,Verified,063xx,CT,1,0,5,0,7848,77.90%,19,Fully Paid
6600,60 months,7 years,MORTGAGE,59000,Verified,010xx,MA,0,1,5,0,797,79.70%,15,Fully Paid
13000,60 months,7 years,MORTGAGE,65000,Source Verified,913xx,CA,0,0,6,0,6475,30.70%,39,Fully Paid
10000,36 months,2 years,RENT,75000,Source Verified,900xx,CA,0,1,7,0,370,2.10%,8,Fully Paid
9500,36 months,9 years,MORTGAGE,90400,Source Verified,703xx,LA,0,2,7,0,33907,55.20%,26,Fully Paid
14000,60 months,4 years,MORTGAGE,45000,Source Verified,760xx,TX,0,2,11,0,18672,69%,28,Fully Paid
5600,60 months,1 year,RENT,31000,Source Verified,236xx,VA,0,1,6,0,3625,54.10%,11,Charged Off
20000,60 months,< 1 year,MORTGAGE,168000,Source Verified,088xx,NJ,0,1,9,0,17242,49.50%,37,Fully Paid
10000,36 months,1 year,RENT,90000,Source Verified,070xx,NJ,0,0,6,0,2140,42.80%,16,Fully Paid
8000,36 months,5 years,MORTGAGE,40000,Source Verified,021xx,MA,0,1,9,0,15702,36.80%,24,Fully Paid
10000,36 months,10+ years,MORTGAGE,42500,Verified,601xx,IL,0,3,3,1,45,0.60%,16,Fully Paid
10000,60 months,10+ years,MORTGAGE,39000,Not Verified,155xx,PA,0,2,8,0,2874,21%,20,Fully Paid
15000,60 months,10+ years,MORTGAGE,125000,Verified,662xx,KS,0,1,16,0,65378,45.80%,27,Fully Paid
10000,60 months,2 years,OWN,23000,Verified,953xx,CA,0,0,3,0,11533,78.50%,10,Fully Paid
5000,36 months,10+ years,OWN,64000,Not Verified,335xx,FL,0,2,9,0,1991,7%,18,Fully Paid
7750,36 months,9 years,OWN,43000,Not Verified,940xx,CA,0,1,9,0,15672,67.80%,29,Fully Paid
23000,60 months,7 years,MORTGAGE,55000,Verified,316xx,GA,0,0,7,0,27608,94.90%,23,Fully Paid
12000,36 months,< 1 year,RENT,35000,Verified,606xx,IL,0,1,7,0,2363,20.90%,7,Fully Paid
25000,36 months,6 years,MORTGAGE,105000,Verified,921xx,CA,0,0,8,0,83622,29.30%,17,Fully Paid
22000,60 months,9 years,RENT,60000,Verified,085xx,NJ,0,0,6,0,15284,96.70%,19,Charged Off
25000,36 months,10+ years,MORTGAGE,62400,Verified,840xx,UT,0,2,5,0,9767,97.70%,33,Charged Off
12000,60 months,1 year,RENT,28800,Verified,064xx,CT,0,6,4,0,315,3.20%,5,Fully Paid
14400,36 months,2 years,RENT,100000,Source Verified,073xx,NJ,0,0,11,1,12224,97.60%,19,Fully Paid
20000,60 months,4 years,RENT,47004,Verified,161xx,PA,0,1,6,0,2577,17.30%,26,Fully Paid
6500,36 months,6 years,MORTGAGE,480000,Source Verified,750xx,TX,0,0,7,0,1917,19.60%,19,Fully Paid
18250,60 months,6 years,MORTGAGE,49000,Verified,970xx,OR,0,1,6,0,10692,89.80%,18,Fully Paid
14400,60 months,3 years,MORTGAGE,45000,Not Verified,453xx,OH,0,0,8,0,8709,72%,17,Fully Paid
13500,36 months,6 years,MORTGAGE,36000,Not Verified,890xx,NV,0,0,5,0,23592,78.60%,14,Fully Paid
8500,60 months,n/a,RENT,39828,Verified,125xx,NY,2,1,7,0,3251,65%,29,Fully Paid
5000,36 months,10+ years,RENT,100000,Source Verified,904xx,CA,0,0,3,0,8755,45.10%,11,Fully Paid
9600,36 months,7 years,RENT,88000,Verified,480xx,MI,0,0,10,0,2042,20.20%,36,Fully Paid
3600,36 months,3 years,RENT,60000,Source Verified,331xx,FL,0,1,13,0,10540,29.20%,17,Fully Paid
10000,36 months,1 year,RENT,48000,Source Verified,945xx,CA,0,1,19,0,5797,38.90%,24,Fully Paid
20000,36 months,4 years,MORTGAGE,83000,Source Verified,704xx,LA,0,1,9,0,42737,69.30%,29,Fully Paid
4800,60 months,3 years,RENT,78000,Verified,852xx,AZ,0,3,9,0,10305,60.30%,38,Fully Paid
6700,36 months,< 1 year,RENT,12000,Verified,132xx,NY,0,0,5,0,2215,51.50%,7,Charged Off
10000,36 months,5 years,MORTGAGE,90000,Verified,954xx,CA,0,0,7,0,3765,16.30%,15,Fully Paid
12000,36 months,4 years,MORTGAGE,140004,Source Verified,201xx,VA,0,0,9,0,113671,70%,20,Fully Paid
2000,36 months,10+ years,MORTGAGE,53976,Source Verified,140xx,NY,0,0,9,0,15588,73.20%,31,Fully Paid
8000,36 months,10+ years,MORTGAGE,58000,Not Verified,127xx,NY,1,1,9,0,7385,54.70%,38,Fully Paid
25000,36 months,6 years,MORTGAGE,96000,Source Verified,233xx,VA,0,3,7,0,6357,25%,21,Fully Paid
3000,36 months,< 1 year,RENT,79272,Source Verified,770xx,TX,0,2,6,0,19894,73.70%,30,Fully Paid
6000,36 months,10+ years,RENT,50000,Not Verified,104xx,NY,2,2,17,1,9618,49.30%,22,Fully Paid
12000,36 months,< 1 year,MORTGAGE,49700,Source Verified,863xx,AZ,0,1,14,0,21808,57.40%,49,Fully Paid
1800,36 months,1 year,MORTGAGE,50004,Source Verified,347xx,FL,0,1,11,0,2175,17.70%,21,Charged Off
9000,60 months,5 years,RENT,45000,Verified,191xx,PA,0,0,11,0,8212,59.50%,19,Fully Paid
9600,60 months,10+ years,MORTGAGE,58516,Source Verified,875xx,NM,0,2,6,0,23061,85.70%,23,Fully Paid
5500,60 months,1 year,RENT,95000,Source Verified,024xx,MA,0,3,10,0,12858,53.80%,23,Charged Off
15000,36 months,10+ years,RENT,47000,Verified,113xx,NY,0,0,7,0,13324,79%,21,Fully Paid
6000,36 months,10+ years,RENT,46200,Verified,111xx,NY,0,0,19,0,6764,10.10%,30,Fully Paid
12000,36 months,1 year,MORTGAGE,160000,Source Verified,604xx,IL,0,4,10,0,268,1.30%,18,Fully Paid
10000,36 months,6 years,RENT,40000,Verified,100xx,NY,0,0,11,0,11739,83.80%,22,Fully Paid
11000,36 months,2 years,RENT,51250,Source Verified,920xx,CA,0,1,8,0,13584,49.60%,22,Fully Paid
25000,60 months,3 years,RENT,80000,Verified,070xx,NJ,0,2,10,0,7901,30.90%,19,Charged Off
7200,60 months,2 years,RENT,22200,Source Verified,610xx,IL,0,1,8,0,2739,35.10%,17,Fully Paid
20000,36 months,< 1 year,MORTGAGE,170000,Verified,208xx,MD,0,0,8,0,140820,76.20%,19,Fully Paid
10000,36 months,< 1 year,OWN,68700,Source Verified,488xx,MI,0,0,8,0,11254,48.50%,15,Charged Off
6500,36 months,8 years,MORTGAGE,76800,Source Verified,761xx,TX,0,0,11,0,7435,64.10%,32,Fully Paid
20000,60 months,5 years,RENT,58000,Verified,191xx,PA,0,1,10,0,14136,31.80%,25,Fully Paid
1500,60 months,4 years,MORTGAGE,40000,Not Verified,065xx,CT,0,2,8,0,6243,68.60%,16,Fully Paid
12000,60 months,9 years,RENT,37000,Source Verified,105xx,NY,0,0,4,0,13315,87.60%,12,Fully Paid
5200,36 months,< 1 year,RENT,26000,Verified,631xx,MO,0,2,8,0,4824,67.90%,26,Fully Paid
5000,60 months,4 years,MORTGAGE,78000,Source Verified,750xx,TX,0,0,6,0,3705,82.30%,8,Fully Paid
20000,36 months,< 1 year,RENT,75000,Verified,905xx,CA,0,0,10,0,14155,46.10%,16,Fully Paid
8400,36 months,1 year,RENT,60000,Not Verified,021xx,MA,0,0,5,0,0,0%,12,Fully Paid
10000,36 months,5 years,MORTGAGE,85000,Source Verified,327xx,FL,0,0,4,0,143010,86.90%,19,Fully Paid
14000,36 months,< 1 year,RENT,95000,Verified,200xx,DC,0,0,3,0,13522,98%,3,Fully Paid
22000,60 months,10+ years,RENT,45000,Verified,330xx,FL,0,0,10,0,11345,40.90%,23,Fully Paid
3000,36 months,< 1 year,RENT,41000,Verified,730xx,OK,0,2,7,0,1482,26.50%,24,Charged Off
7000,36 months,3 years,RENT,85000,Source Verified,941xx,CA,0,0,4,0,7086,29.60%,5,Fully Paid
8000,36 months,n/a,MORTGAGE,54300,Verified,562xx,MN,0,1,18,0,7251,8.60%,43,Fully Paid
10000,60 months,3 years,MORTGAGE,74000,Not Verified,549xx,WI,1,1,14,0,23579,72.40%,31,Fully Paid
8400,60 months,3 years,RENT,65000,Verified,900xx,CA,1,1,16,0,11546,36.80%,24,Fully Paid
20000,36 months,6 years,MORTGAGE,100000,Source Verified,331xx,FL,0,1,9,0,7097,12%,34,Fully Paid
3800,36 months,4 years,RENT,75000,Source Verified,111xx,NY,0,0,5,0,8367,79.70%,6,Charged Off
15000,60 months,10+ years,RENT,69000,Source Verified,231xx,VA,0,1,12,0,13697,65.20%,32,Fully Paid
9250,60 months,6 years,RENT,21000,Source Verified,113xx,NY,1,0,8,0,4585,60.50%,9,Fully Paid
8000,36 months,2 years,RENT,62000,Not Verified,303xx,GA,1,2,23,0,4886,15.50%,39,Fully Paid
15000,36 months,10+ years,MORTGAGE,32304,Source Verified,852xx,AZ,0,0,9,0,11619,20.90%,13,Fully Paid
8000,36 months,< 1 year,RENT,27000,Source Verified,190xx,PA,0,1,4,0,5472,84.20%,6,Fully Paid
6200,36 months,3 years,RENT,30000,Source Verified,531xx,WI,0,0,13,0,10531,60.90%,17,Fully Paid
12250,36 months,4 years,MORTGAGE,102000,Verified,850xx,AZ,0,1,10,0,6168,29%,14,Fully Paid
5000,36 months,5 years,RENT,36000,Not Verified,802xx,CO,0,0,7,0,2881,24.80%,8,Fully Paid
5000,60 months,< 1 year,RENT,30000,Source Verified,076xx,NJ,0,1,8,0,6452,56.10%,21,Fully Paid
17000,60 months,4 years,RENT,40000,Source Verified,112xx,NY,0,0,7,0,14335,50.20%,12,Fully Paid
5000,36 months,6 years,RENT,24000,Verified,068xx,CT,0,0,4,0,1469,22.60%,10,Fully Paid
10000,36 months,6 years,MORTGAGE,62000,Source Verified,917xx,CA,0,0,5,0,8350,71.40%,9,Fully Paid
14000,36 months,4 years,RENT,75000,Verified,112xx,NY,0,0,11,0,14547,85.10%,21,Fully Paid
12300,36 months,1 year,RENT,30000,Source Verified,983xx,WA,0,0,7,0,18690,85%,11,Fully Paid
10000,36 months,5 years,MORTGAGE,87000,Source Verified,193xx,PA,0,0,8,0,6854,39.60%,17,Fully Paid
20000,60 months,5 years,RENT,55000,Verified,112xx,NY,0,0,10,0,556,1.80%,21,Fully Paid
10000,36 months,10+ years,MORTGAGE,180000,Verified,023xx,MA,0,3,12,0,71182,98%,21,Fully Paid
8400,36 months,3 years,MORTGAGE,48250,Source Verified,811xx,CO,0,0,6,0,13140,97.30%,14,Fully Paid
25000,60 months,10+ years,MORTGAGE,225000,Verified,761xx,TX,3,0,9,0,37318,72.50%,18,Fully Paid
13475,60 months,1 year,MORTGAGE,30000,Not Verified,286xx,NC,0,0,11,0,18629,56.30%,24,Fully Paid
7200,36 months,5 years,RENT,54996,Source Verified,900xx,CA,0,0,9,0,2787,24.40%,17,Fully Paid
11000,36 months,10+ years,RENT,70000,Verified,489xx,MI,0,0,9,0,30285,40.40%,22,Fully Paid
14500,60 months,10+ years,MORTGAGE,77400,Not Verified,562xx,MN,0,0,12,0,17088,23.70%,26,Fully Paid
6000,36 months,4 years,MORTGAGE,150000,Not Verified,142xx,NY,2,2,11,0,3717,22.40%,61,Fully Paid
4375,36 months,6 years,OWN,16500,Not Verified,967xx,HI,0,0,13,0,7681,60%,16,Fully Paid
10000,36 months,10+ years,RENT,85000,Verified,927xx,CA,0,1,4,0,4540,94.60%,24,Fully Paid
10000,60 months,6 years,MORTGAGE,80000,Source Verified,905xx,CA,0,0,15,0,49148,95.50%,31,Fully Paid
3000,36 months,8 years,MORTGAGE,150000,Verified,921xx,CA,0,0,13,0,52639,7.90%,36,Fully Paid
7700,36 months,2 years,MORTGAGE,100000,Not Verified,020xx,MA,2,0,7,0,13481,87%,13,Fully Paid
9000,36 months,3 years,RENT,84000,Verified,752xx,TX,0,0,6,0,7308,35.90%,21,Fully Paid
20000,60 months,7 years,RENT,58480,Not Verified,800xx,CO,0,0,10,1,13201,46.20%,29,Charged Off
10000,36 months,10+ years,RENT,34000,Verified,917xx,CA,0,1,3,0,23469,99.40%,6,Charged Off
25000,36 months,6 years,RENT,120000,Verified,301xx,GA,0,0,15,0,12389,24.30%,37,Fully Paid
10000,36 months,10+ years,RENT,43337,Not Verified,770xx,TX,0,0,5,0,3888,36.20%,8,Fully Paid
20000,36 months,< 1 year,RENT,98000,Verified,282xx,NC,0,0,7,0,21646,79.60%,14,Fully Paid
17000,36 months,< 1 year,RENT,95000,Verified,068xx,CT,0,0,13,0,9419,21.20%,24,Fully Paid
10000,60 months,3 years,RENT,80000,Not Verified,941xx,CA,0,0,7,0,16247,88.80%,24,Fully Paid
15000,60 months,6 years,MORTGAGE,75000,Verified,850xx,AZ,1,0,4,0,3573,76%,21,Fully Paid
10750,36 months,10+ years,RENT,30067.2,Not Verified,441xx,OH,0,1,10,2,11757,25.50%,18,Charged Off
7200,36 months,1 year,RENT,20800,Verified,863xx,AZ,0,0,5,0,19,0.10%,10,Charged Off
20000,60 months,10+ years,MORTGAGE,131000,Verified,115xx,NY,0,3,19,0,30194,27.50%,34,Fully Paid
6000,36 months,10+ years,RENT,55000,Not Verified,080xx,NJ,0,0,5,0,4516,18.60%,15,Fully Paid
12000,60 months,10+ years,MORTGAGE,55000,Not Verified,284xx,NC,0,2,11,0,13254,53.20%,30,Fully Paid
12150,36 months,2 years,MORTGAGE,67000,Not Verified,981xx,WA,0,0,4,0,4984,95.30%,22,Fully Paid
3500,36 months,3 years,RENT,75000,Verified,088xx,NJ,0,0,3,0,4809,27.60%,8,Fully Paid
6500,36 months,5 years,RENT,50000,Not Verified,601xx,IL,0,3,5,0,1556,21.60%,6,Fully Paid
22750,60 months,1 year,RENT,36000,Verified,919xx,CA,1,0,11,0,870,4.10%,34,Charged Off
25000,36 months,3 years,RENT,90000,Verified,085xx,NJ,0,0,5,0,8650,51.20%,7,Charged Off
10000,36 months,< 1 year,MORTGAGE,125000,Not Verified,951xx,CA,0,0,10,0,8730,28.40%,29,Fully Paid
20000,36 months,8 years,MORTGAGE,92000,Source Verified,342xx,FL,0,0,4,0,8908,93.80%,16,Fully Paid
13250,60 months,10+ years,RENT,75324,Verified,971xx,OR,0,1,14,0,17789,31%,23,Fully Paid
11000,60 months,n/a,RENT,23000,Not Verified,100xx,NY,0,1,3,0,117,1%,8,Fully Paid
15000,36 months,3 years,RENT,55315,Verified,840xx,UT,0,1,5,0,365,9.90%,18,Fully Paid
3000,36 months,4 years,RENT,19200,Source Verified,945xx,CA,0,1,3,0,1485,55%,3,Fully Paid
4000,60 months,6 years,MORTGAGE,54000,Verified,136xx,NY,1,0,5,0,0,0%,17,Fully Paid
21000,60 months,4 years,MORTGAGE,74000,Verified,604xx,IL,0,3,13,0,31616,72.70%,31,Charged Off
12000,36 months,4 years,MORTGAGE,60000,Source Verified,201xx,VA,0,0,7,0,7723,26.60%,19,Fully Paid
10000,36 months,8 years,RENT,45756,Source Verified,541xx,WI,0,0,7,0,7684,71.10%,14,Fully Paid
9250,36 months,10+ years,RENT,38000,Source Verified,238xx,VA,0,2,16,0,3964,23.50%,18,Charged Off
22000,36 months,1 year,RENT,72000,Verified,926xx,CA,3,0,6,0,22085,75.90%,15,Fully Paid
5600,36 months,1 year,RENT,36000,Not Verified,601xx,IL,0,1,11,0,5524,46%,17,Fully Paid
4800,60 months,2 years,RENT,60000,Source Verified,021xx,MA,0,3,8,0,2347,40.30%,14,Fully Paid
7000,36 months,2 years,MORTGAGE,250000,Source Verified,333xx,FL,0,1,7,0,31386,77.30%,21,Charged Off
